"id","year","month","day","quality_grade","place_guess","species_guess","scientific_name","common_name","STATEFP","COUNTYFP","COUNTYNS","AFFGEOID","GEOID","NAME","NAMELSAD","STUSPS","STATE_NAME","LSAD","ALAND","AWATER"
49538318,"2020","06","10","research","San Benito County, US-CA, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","069","00277299","0500000US06069","06069","San Benito","San Benito County","CA","California","06",3596591085,4719300
49672436,"2020","06","05","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","075","00277302","0500000US06075","06075","San Francisco","San Francisco County","CA","California","06",121045788,479608103
49782676,"2020","06","13","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","045","00277287","0500000US06045","06045","Mendocino","Mendocino County","CA","California","06",9082586851,961786019
50510501,"2020","06","17","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","013","01675903","0500000US06013","06013","Contra Costa","Contra Costa County","CA","California","06",1856752855,225364427
50712387,"2020","06","22","research","Golden Gate National Recreation Area, US-CA, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","041","00277285","0500000US06041","06041","Marin","Marin County","CA","California","06",1347890152,797077336
50960209,"2020","06","21","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","045","00277287","0500000US06045","06045","Mendocino","Mendocino County","CA","California","06",9082586851,961786019
51065902,"2020","06","26","research","San Benito County, US-CA, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","069","00277299","0500000US06069","06069","San Benito","San Benito County","CA","California","06",3596591085,4719300
51242903,"2020","06","27","research","Santa Barbara County, US-CA, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","083","00277306","0500000US06083","06083","Santa Barbara","Santa Barbara County","CA","California","06",7080858282,2729215451
51257559,"2020","06","28","research","San Luis Obispo County, US-CA, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","079","00277304","0500000US06079","06079","San Luis Obispo","San Luis Obispo County","CA","California","06",8549160509,815630594
51363647,"2020","06","28","research","Santa Barbara County, US-CA, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","083","00277306","0500000US06083","06083","Santa Barbara","Santa Barbara County","CA","California","06",7080858282,2729215451
52309071,"2020","07","07","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","013","01675903","0500000US06013","06013","Contra Costa","Contra Costa County","CA","California","06",1856752855,225364427
52461620,"2020","07","08","research","Sonoma County, US-CA, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
52486950,"2020","05","06","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","013","01675903","0500000US06013","06013","Contra Costa","Contra Costa County","CA","California","06",1856752855,225364427
53547824,"2020","07","16","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","013","01675903","0500000US06013","06013","Contra Costa","Contra Costa County","CA","California","06",1856752855,225364427
53679547,"2020","07","19","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","013","01675903","0500000US06013","06013","Contra Costa","Contra Costa County","CA","California","06",1856752855,225364427
54363270,"2020","07","25","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","085","00277307","0500000US06085","06085","Santa Clara","Santa Clara County","CA","California","06",3343892723,33595850
54403432,"2020","07","21","research","Golden Gate National Recreation Area, US-CA, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","013","01675903","0500000US06013","06013","Contra Costa","Contra Costa County","CA","California","06",1856752855,225364427
54479066,"2020","06","22","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","087","00277308","0500000US06087","06087","Santa Cruz","Santa Cruz County","CA","California","06",1152818088,419720203
54592739,"2020","07","27","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","085","00277307","0500000US06085","06085","Santa Clara","Santa Clara County","CA","California","06",3343892723,33595850
55041185,"2020","07","31","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","081","00277305","0500000US06081","06081","San Mateo","San Mateo County","CA","California","06",1161882953,757162988
55122934,"2020","08","01","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","013","01675903","0500000US06013","06013","Contra Costa","Contra Costa County","CA","California","06",1856752855,225364427
55420570,"2013","08","19","research","Sonoma County, UCNRS, US-CA, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","041","00277285","0500000US06041","06041","Marin","Marin County","CA","California","06",1347890152,797077336
55512812,"2020","08","05","research","Santa Clara County, US-CA, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","085","00277307","0500000US06085","06085","Santa Clara","Santa Clara County","CA","California","06",3343892723,33595850
55551421,"2020","08","04","research","Ventura County, US-CA, US","Rã-de-pernas-vermelhas-da-Califórnia","Rana draytonii","California Red-legged Frog","06","111","00277320","0500000US06111","06111","Ventura","Ventura County","CA","California","06",4767585001,947376202
55668660,"2014","06","24","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","079","00277304","0500000US06079","06079","San Luis Obispo","San Luis Obispo County","CA","California","06",8549160509,815630594
56177745,"2015","05","01","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","079","00277304","0500000US06079","06079","San Luis Obispo","San Luis Obispo County","CA","California","06",8549160509,815630594
56292916,"2020","08","09","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","013","01675903","0500000US06013","06013","Contra Costa","Contra Costa County","CA","California","06",1856752855,225364427
56428558,"2020","08","12","research","Placer County, US-CA, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","061","00277295","0500000US06061","06061","Placer","Placer County","CA","California","06",3644336873,246435971
56428752,"2020","08","12","research","Placer County, US-CA, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","061","00277295","0500000US06061","06061","Placer","Placer County","CA","California","06",3644336873,246435971
56754873,"2018","09","21","research","Monterey County, UCNRS, US-CA, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","053","00277291","0500000US06053","06053","Monterey","Monterey County","CA","California","06",8499609697,1267806850
56873674,"2008","03","06","research","Santa Barbara County, US-CA, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","083","00277306","0500000US06083","06083","Santa Barbara","Santa Barbara County","CA","California","06",7080858282,2729215451
56873685,"2008","03","22","research","Santa Barbara County, US-CA, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","083","00277306","0500000US06083","06083","Santa Barbara","Santa Barbara County","CA","California","06",7080858282,2729215451
