"id","year","month","day","quality_grade","species_guess","scientific_name","common_name","STATEFP","COUNTYFP","COUNTYNS","AFFGEOID","GEOID","NAME","NAMELSAD","STUSPS","STATE_NAME","LSAD","ALAND","AWATER"
59148669,"2020","09","10","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","047","00277288","0500000US06047","06047","Merced","Merced County","CA","California","06",5019407132,105277636
59151890,"2020","09","05","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","017","00277273","0500000US06017","06017","El Dorado","El Dorado County","CA","California","06",4423288012,203364019
59181034,"2020","09","10","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","113","00277321","0500000US06113","06113","Yolo","Yolo County","CA","California","06",2623627933,22888380
59256428,"2020","09","09","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","067","00277298","0500000US06067","06067","Sacramento","Sacramento County","CA","California","06",2500063008,75323438
59267128,"2020","09","06","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","007","01675842","0500000US06007","06007","Butte","Butte County","CA","California","06",4238488704,105260548
59286613,"2020","09","07","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","073","00277301","0500000US06073","06073","San Diego","San Diego County","CA","California","06",10904539456,817287145
59286614,"2020","09","07","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","073","00277301","0500000US06073","06073","San Diego","San Diego County","CA","California","06",10904539456,817287145
59294293,"2020","09","11","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","073","00277301","0500000US06073","06073","San Diego","San Diego County","CA","California","06",10904539456,817287145
59355011,"2020","09","06","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","007","01675842","0500000US06007","06007","Butte","Butte County","CA","California","06",4238488704,105260548
59356360,"2020","09","12","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","073","00277301","0500000US06073","06073","San Diego","San Diego County","CA","California","06",10904539456,817287145
59376962,"2020","09","12","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","037","00277283","0500000US06037","06037","Los Angeles","Los Angeles County","CA","California","06",10515988166,1785003207
59402671,"2020","08","10","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","063","00277296","0500000US06063","06063","Plumas","Plumas County","CA","California","06",6612400772,156387638
59403194,"2020","08","10","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","063","00277296","0500000US06063","06063","Plumas","Plumas County","CA","California","06",6612400772,156387638
59444364,"2020","09","12","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","073","00277301","0500000US06073","06073","San Diego","San Diego County","CA","California","06",10904539456,817287145
59464467,"2020","09","13","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59476161,"2020","09","13","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","071","00277300","0500000US06071","06071","San Bernardino","San Bernardino County","CA","California","06",51976311092,96418406
59487278,"2020","09","13","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","073","00277301","0500000US06073","06073","San Diego","San Diego County","CA","California","06",10904539456,817287145
59550534,"2017","09","26","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","019","00277274","0500000US06019","06019","Fresno","Fresno County","CA","California","06",15432139293,136609893
59551036,"2017","10","04","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","019","00277274","0500000US06019","06019","Fresno","Fresno County","CA","California","06",15432139293,136609893
59589795,"2020","09","14","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","073","00277301","0500000US06073","06073","San Diego","San Diego County","CA","California","06",10904539456,817287145
59597952,"2020","09","14","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","073","00277301","0500000US06073","06073","San Diego","San Diego County","CA","California","06",10904539456,817287145
59635845,"2020","09","13","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","007","01675842","0500000US06007","06007","Butte","Butte County","CA","California","06",4238488704,105260548
59651074,"2020","09","14","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","037","00277283","0500000US06037","06037","Los Angeles","Los Angeles County","CA","California","06",10515988166,1785003207
59683020,"2020","09","12","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","073","00277301","0500000US06073","06073","San Diego","San Diego County","CA","California","06",10904539456,817287145
59704093,"2020","09","06","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","023","01681908","0500000US06023","06023","Humboldt","Humboldt County","CA","California","06",9241141220,1254150035
59704378,"2020","09","06","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","023","01681908","0500000US06023","06023","Humboldt","Humboldt County","CA","California","06",9241141220,1254150035
59732325,"2020","09","15","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","095","00277312","0500000US06095","06095","Solano","Solano County","CA","California","06",2128287124,218615209
59754602,"2020","09","15","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","037","00277283","0500000US06037","06037","Los Angeles","Los Angeles County","CA","California","06",10515988166,1785003207
59934105,"2020","09","17","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","013","01675903","0500000US06013","06013","Contra Costa","Contra Costa County","CA","California","06",1856752855,225364427
59935774,"2020","07","28","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","085","00277307","0500000US06085","06085","Santa Clara","Santa Clara County","CA","California","06",3343892723,33595850
59936616,"2020","09","17","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","073","00277301","0500000US06073","06073","San Diego","San Diego County","CA","California","06",10904539456,817287145
59939184,"2020","09","17","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","037","00277283","0500000US06037","06037","Los Angeles","Los Angeles County","CA","California","06",10515988166,1785003207
60004995,"2020","09","18","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","085","00277307","0500000US06085","06085","Santa Clara","Santa Clara County","CA","California","06",3343892723,33595850
60007010,"2020","09","18","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","037","00277283","0500000US06037","06037","Los Angeles","Los Angeles County","CA","California","06",10515988166,1785003207
60015459,"2020","09","18","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","013","01675903","0500000US06013","06013","Contra Costa","Contra Costa County","CA","California","06",1856752855,225364427
60040427,"2017","06","02","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","067","00277298","0500000US06067","06067","Sacramento","Sacramento County","CA","California","06",2500063008,75323438
60155527,"2020","09","11","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","105","00277317","0500000US06105","06105","Trinity","Trinity County","CA","California","06",8234265080,73407950
60155980,"2020","09","19","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
60155983,"2020","09","19","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
60265730,"2020","09","19","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","113","00277321","0500000US06113","06113","Yolo","Yolo County","CA","California","06",2623627933,22888380
60265731,"2020","09","19","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","113","00277321","0500000US06113","06113","Yolo","Yolo County","CA","California","06",2623627933,22888380
60286438,"2019","06","12","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","071","00277300","0500000US06071","06071","San Bernardino","San Bernardino County","CA","California","06",51976311092,96418406
60288988,"2020","09","20","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","095","00277312","0500000US06095","06095","Solano","Solano County","CA","California","06",2128287124,218615209
60291488,"2019","02","01","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","073","00277301","0500000US06073","06073","San Diego","San Diego County","CA","California","06",10904539456,817287145
60372415,"2020","09","21","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","067","00277298","0500000US06067","06067","Sacramento","Sacramento County","CA","California","06",2500063008,75323438
